 ,Label,Area,Mean,StdDev,Min,Max,Perim.
626,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06257-07002,0.821,1.253,0.036,1.227,1.278,3.843
627,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06255-07000,80.011,1.611,0.307,0.926,2.545,37.645
628,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06258-08851,24.619,1.727,0.281,1.267,2.400,18.027
629,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06258-01715,29.132,2.325,0.474,1.400,3.286,20.058
630,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06259-07676,89.859,2.459,0.394,1.400,3.625,37.425
631,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06267-07679,0.410,2.750,0.000,2.750,2.750,2.562
632,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06270-03549,3.283,2.435,0.270,2.143,2.833,6.716
633,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06272-03666,51.289,2.493,0.553,1.545,4.556,27.461
634,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06279-04412,67.702,2.530,0.600,1.333,3.971,30.554
635,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06304-07711,0.821,2.273,0.129,2.182,2.364,3.843
636,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06303-07168,15.182,1.782,0.448,1.122,2.818,14.559
637,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06309-04630,5.744,1.752,0.279,1.345,2.222,9.279
638,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06306-09506,65.650,2.399,0.573,1.429,4.476,30.023
639,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06320-01306,15.592,2.577,0.436,1.895,4.000,14.559
640,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06319-10138,27.491,2.741,0.612,1.364,4.167,19.463
641,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06321-04406,41.442,2.682,0.541,1.417,3.889,23.307
642,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06327-03736,27.081,2.578,0.359,1.625,3.233,19.838
643,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06348-04697,52.110,2.912,0.643,1.625,4.231,26.555
644,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06350-10095,31.594,2.911,0.432,1.769,3.818,21.430
645,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06362-07278,4.513,2.857,0.452,2.500,4.111,7.092
646,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06370-09740,32.004,2.792,0.508,1.733,4.000,21.275
647,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06380-03113,26.670,2.325,0.422,1.312,3.385,18.557
648,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06383-04632,16.413,2.795,0.560,1.882,4.000,14.714
649,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06394-09437,22.567,2.351,0.492,1.222,3.333,17.651
650,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06394-10013,68.933,1.716,0.425,1.019,3.100,31.835
651,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06400-03660,16.002,2.580,0.448,1.867,3.571,14.559
652,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06405-09492,73.856,2.135,0.277,1.609,3.364,33.802
653,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06415-04578,77.549,2.413,0.896,1.235,5.286,32.741
654,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06442-03853,32.004,2.370,0.602,1.250,4.182,20.524
655,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06448-07453,6.565,2.403,0.225,1.917,2.800,11.621
656,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06451-11009,29.543,2.462,0.749,1.250,4.000,21.120
657,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06458-04618,0.410,2.500,0.000,2.500,2.500,2.562
658,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06466-06174,0.410,2.455,0.000,2.455,2.455,2.562
659,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06475-09863,0.821,2.571,0.293,2.364,2.778,3.624
660,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06472-06168,79.601,2.100,0.291,1.429,3.167,34.397
661,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06480-05410,8.206,3.122,0.486,2.333,4.300,10.185
662,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06490-10149,46.776,3.094,0.602,1.900,4.500,26.180
663,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06504-02812,43.903,1.940,0.342,0.941,2.922,24.743
664,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06508-04780,32.415,1.804,0.281,1.278,2.571,21.275
665,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06538-01385,54.161,2.158,0.901,1.015,4.722,26.930
666,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06547-04145,25.439,2.387,0.301,1.667,3.250,19.088
667,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06550-01835,32.004,2.697,0.743,1.333,4.818,22.181
668,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06562-09385,21.336,1.320,0.183,0.947,1.706,17.276
669,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06590-11046,38.159,1.771,0.281,1.176,2.400,22.931
670,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06597-03959,71.394,2.268,0.454,1.360,3.550,31.835
671,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06610-04649,21.336,2.212,0.416,1.316,3.500,17.276
672,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06650-04774,65.650,2.294,0.606,1.250,4.286,32.210
673,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06661-01393,14.771,2.535,0.531,1.812,3.875,14.183
674,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06674-02378,24.619,2.258,0.330,1.389,3.167,18.027
675,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06687-01047,67.702,2.561,0.814,1.217,4.304,30.023
676,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06693-00540,29.543,2.046,0.525,1.149,4.375,20.214
677,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06714-06862,42.673,2.582,0.774,1.138,4.185,23.462
678,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06721-07504,48.007,2.316,0.412,1.571,3.208,25.804
679,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06726-07308,23.388,3.103,0.405,2.312,4.000,17.651
680,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06730-10692,25.439,2.480,0.304,1.588,3.000,18.713
681,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06733-04222,18.464,2.302,0.386,1.600,3.143,15.620
682,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06742-05015,65.240,2.173,0.438,1.222,3.267,29.648
683,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06752-04048,6.975,2.045,0.294,1.600,2.556,9.809
684,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06755-03659,21.747,1.673,0.253,1.200,2.250,17.056
685,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06775-03083,19.285,2.378,0.597,1.258,3.722,16.215
686,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06782-07670,0.410,2.091,0.000,2.091,2.091,2.562
687,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06785-07671,1.231,2.358,0.073,2.273,2.400,3.624
688,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06806-07251,6.155,1.184,0.193,0.964,1.480,9.434
689,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06808-10224,18.464,2.919,0.807,1.636,4.556,16.901
690,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06813-02260,28.312,1.902,0.304,1.333,3.059,19.463
691,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06821-02464,4.103,3.156,0.434,2.538,3.909,6.716
692,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06821-03150,64.419,2.842,1.029,1.368,6.526,31.679
693,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06830-07886,58.264,2.520,0.672,1.360,4.346,27.836
694,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06853-06912,65.650,1.725,0.414,0.841,2.765,29.648
695,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06860-10244,0.821,2.201,0.019,2.188,2.214,3.843
696,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06856-10253,85.755,2.022,0.615,1.224,4.200,35.303
697,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06880-06770,1.231,2.970,0.158,2.800,3.111,3.624
698,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06884-07513,15.182,2.461,0.355,1.571,3.375,15.245
699,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06890-07418,6.565,2.802,0.334,2.222,3.500,9.809
700,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06885-09842,91.500,2.509,0.419,1.579,3.750,36.584
701,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06893-04865,33.646,1.830,0.265,1.250,2.353,21.806
702,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06897-10319,86.576,2.455,0.376,1.500,3.556,40.674
703,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06903-04798,18.054,2.261,0.487,1.167,3.467,15.089
704,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06919-05181,11.899,2.510,0.527,1.588,4.100,13.058
705,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06919-05127,79.190,2.371,0.669,1.048,4.091,33.271
706,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06938-04618,52.110,2.682,0.630,1.619,4.522,26.399
707,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06963-03783,21.747,1.934,0.303,1.391,2.750,17.121
708,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06978-06838,29.132,1.869,0.297,1.286,2.714,19.463
709,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:06995-01545,30.363,2.911,0.909,1.375,4.704,19.838
710,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07012-09820,49.238,2.857,0.789,1.438,4.824,25.649
711,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07075-09610,0.410,2.667,0.000,2.667,2.667,2.562
712,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07071-09613,54.161,2.763,0.309,2.000,3.900,29.272
713,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07077-00834,50.468,2.467,0.450,1.455,3.900,26.555
714,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07090-00435,32.004,2.142,0.400,1.207,3.625,21.120
715,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07130-04648,41.031,2.130,0.493,1.104,3.500,23.462
716,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07145-07387,1.641,1.895,0.259,1.692,2.273,5.124
717,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07159-07431,24.208,2.231,0.343,1.333,2.889,18.557
718,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07165-09310,9.437,2.317,0.282,1.750,2.714,16.150
719,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07166-03707,23.388,2.611,0.698,1.421,4.304,17.651
720,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07191-02500,9.848,3.269,0.660,2.222,4.667,11.090
721,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07209-07995,36.108,2.568,0.600,1.350,4.000,23.087
722,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07219-01665,19.285,1.933,0.193,1.524,2.421,17.962
723,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07268-08835,8.206,2.807,0.450,2.267,4.300,11.246
724,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07271-05919,57.444,2.515,0.344,1.857,3.417,32.521
725,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07278-06708,157.560,2.305,0.396,1.182,3.400,51.609
726,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07306-10053,0.410,2.312,0.000,2.312,2.312,2.562
727,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07306-08311,57.033,2.593,0.709,1.185,4.179,27.305
728,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07310-10053,70.163,2.699,0.358,1.875,4.091,44.672
729,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07315-10979,41.852,3.065,0.476,2.200,4.308,24.368
730,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07328-04450,27.491,2.221,0.598,1.167,3.850,19.838
731,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07374-03420,18.874,2.294,0.333,1.625,3.133,15.995
732,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07390-00848,12.720,2.677,0.218,2.300,3.111,12.372
733,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07392-01871,10.668,2.049,0.211,1.684,2.692,13.433
734,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07395-01714,22.157,1.536,0.203,1.179,2.267,18.557
735,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07396-03871,26.260,1.839,0.523,0.824,3.385,18.557
736,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07401-07983,41.442,2.817,0.490,1.800,4.000,24.212
737,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07405-04474,7.796,2.114,0.182,1.833,2.444,10.185
738,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07412-07580,14.771,2.678,0.385,2.100,3.556,14.339
739,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07415-08581,9.027,2.023,0.215,1.450,2.400,10.715
740,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07437-07731,2.052,2.081,0.247,1.778,2.375,5.435
741,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07445-02920,6.155,2.232,0.249,1.917,2.727,8.903
742,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07448-03466,13.951,1.953,0.300,1.480,2.778,13.277
743,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07470-07918,9.027,2.033,0.447,1.389,2.909,11.090
744,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07477-11244,0.410,3.000,0.000,3.000,3.000,2.562
745,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07486-04197,11.489,2.109,0.372,1.545,3.000,11.996
746,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07498-01679,32.004,2.973,0.545,2.000,4.500,20.900
747,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07498-04899,21.747,2.664,0.717,1.417,4.375,17.276
748,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07509-01872,27.081,2.395,0.302,1.588,3.000,21.430
749,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07522-12147,23.388,2.300,0.373,1.615,3.429,23.773
750,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07531-03907,2.872,2.987,0.441,2.231,3.444,7.247
751,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07526-03099,68.112,2.250,0.386,1.476,3.733,30.929
752,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07530-01925,48.827,2.414,0.335,1.643,3.286,26.180
753,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07541-08075,11.899,1.368,0.457,0.750,2.556,13.277
754,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07546-04316,4.513,1.308,0.439,0.889,2.333,8.528
755,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07550-05000,20.105,2.674,0.509,1.818,3.588,17.276
756,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07613-03607,58.264,1.670,0.404,1.028,3.167,28.056
757,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07620-07290,8.617,2.907,0.303,2.500,3.500,10.340
758,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07623-07580,20.516,2.700,0.341,2.111,3.857,16.526
759,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07623-08078,22.157,2.505,0.444,1.600,3.643,16.901
760,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07620-10273,97.244,1.799,0.715,0.805,4.400,38.926
761,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07631-05805,67.291,2.324,0.393,1.562,3.333,31.459
762,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07655-08517,0.410,2.273,0.000,2.273,2.273,2.562
763,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07661-08067,4.924,2.029,0.367,1.385,2.444,7.998
764,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07666-03468,24.619,2.238,0.463,1.333,3.222,18.557
765,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07662-08511,129.659,2.199,0.535,1.229,4.250,45.268
766,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07667-08709,27.491,2.535,0.572,1.529,3.923,19.463
767,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07672-07991,9.848,2.831,0.293,2.182,3.625,11.246
768,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07674-04890,29.543,2.643,0.485,1.636,3.833,20.369
769,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07678-02012,3.283,2.491,0.369,2.000,2.875,7.998
770,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07688-08493,50.879,3.005,0.620,1.846,5.000,26.555
771,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07708-05028,34.877,2.283,0.492,1.467,4.444,21.806
772,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07715-03168,8.617,1.192,0.197,0.895,1.556,11.090
773,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07723-03170,287.629,1.900,0.459,0.895,3.923,97.096
774,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07736-11099,66.471,2.486,0.319,1.867,3.444,34.552
775,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07744-03170,1.231,4.014,0.434,3.667,4.500,3.624
776,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07749-07443,33.646,2.604,0.634,1.357,4.611,21.430
777,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07767-03681,45.134,2.891,0.690,1.300,6.000,25.118
778,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07774-07763,0.821,2.636,0.000,2.636,2.636,3.843
779,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07799-06859,7.386,1.624,0.212,1.312,2.000,9.279
780,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07801-01803,4.513,2.270,0.439,1.444,3.000,12.152
781,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07804-06927,17.643,2.721,0.474,1.929,4.000,15.620
782,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07810-08676,48.827,2.652,0.363,2.000,4.000,29.428
783,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07818-09554,20.516,3.022,0.618,1.941,4.444,16.370
784,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07820-05150,15.182,2.041,0.387,1.353,3.062,15.464
785,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07834-09032,20.105,2.992,0.702,1.571,4.833,15.995
786,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07847-05644,0.410,2.083,0.000,2.083,2.083,2.562
787,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07848-03309,0.410,1.500,0.000,1.500,1.500,2.562
788,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07849-05645,0.410,2.700,0.000,2.700,2.700,2.562
789,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07845-03314,29.953,1.853,0.562,0.905,3.571,25.274
790,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07850-05642,5.744,2.492,0.293,2.067,3.091,10.340
791,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07854-03311,2.872,2.962,0.427,2.500,3.571,5.811
792,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07857-08835,4.924,3.003,0.785,2.000,4.727,7.998
793,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07859-08825,9.437,1.880,0.312,1.412,2.545,18.337
794,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07866-08825,2.052,2.398,0.392,1.875,2.800,4.905
795,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07869-08832,1.641,1.221,0.150,1.000,1.333,4.905
796,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07870-08837,100.527,2.072,0.609,0.946,4.857,69.040
797,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07881-08841,3.693,3.655,0.891,2.500,4.714,6.716
798,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07883-01808,0.410,2.909,0.000,2.909,2.909,2.562
799,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07887-01809,0.410,2.429,0.000,2.429,2.429,2.562
800,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07886-01809,21.336,2.738,0.326,2.077,3.300,19.619
801,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07889-01812,0.410,3.444,0.000,3.444,3.444,2.562
802,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07892-07211,4.513,2.724,0.544,2.083,3.833,7.622
803,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07896-04907,24.619,2.792,0.519,1.714,4.750,18.557
804,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07928-09104,24.208,2.331,0.493,1.458,3.385,18.933
805,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07945-10980,30.363,2.384,0.294,1.619,3.059,20.369
806,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07950-03843,16.413,1.629,0.538,1.000,2.889,14.714
807,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:07947-04815,59.906,2.277,0.353,1.435,3.192,29.272
808,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08004-04748,22.157,2.493,0.400,1.600,3.333,17.276
809,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08012-09189,1.231,2.522,0.291,2.333,2.857,3.624
810,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08016-02824,4.513,0.910,0.123,0.738,1.065,7.998
811,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08033-02542,43.083,2.594,0.636,1.273,3.947,24.212
812,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08038-09949,22.978,2.710,0.608,1.167,4.000,17.276
813,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08062-08104,26.260,2.266,0.318,1.500,3.500,20.369
814,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08069-03350,20.926,2.532,0.408,1.625,3.500,16.526
815,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08070-05323,36.518,2.679,0.612,1.353,4.421,21.870
816,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08073-07943,6.975,1.798,0.221,1.286,2.200,9.809
817,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08075-06666,33.646,2.053,0.272,1.545,2.625,22.181
818,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08095-03950,33.646,1.663,0.329,0.865,2.625,23.462
819,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08100-03748,75.908,2.324,0.773,1.231,4.667,32.741
820,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08106-09770,2.462,1.776,0.170,1.538,2.000,5.435
821,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08100-08674,104.630,2.047,0.531,1.078,4.053,39.146
822,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08112-07926,1.231,1.821,0.194,1.615,2.000,4.529
823,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08132-09794,30.363,2.122,0.352,1.400,3.400,20.744
824,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08140-07870,29.132,2.078,0.396,1.147,3.000,20.214
825,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08146-06899,50.879,3.143,0.961,1.750,5.917,26.930
826,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08157-02594,6.565,2.665,0.411,2.000,3.667,10.340
827,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08211-08536,16.823,1.778,0.390,1.136,2.545,15.995
828,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08222-10359,38.980,2.570,0.737,1.188,4.600,22.556
829,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08241-09369,33.646,2.798,0.589,1.714,4.333,21.120
830,slice0001_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:08254-01498,0.821,2.786,0.303,2.571,3.000,3.843
