 ,Label,Area,Mean,StdDev,Min,Max,Perim.
71,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04361-06624,22.978,2.297,0.413,1.400,3.364,18.182
72,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04385-06866,22.157,1.843,0.348,1.154,2.667,16.901
73,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04463-07952,15.592,1.772,0.269,1.385,2.429,17.807
74,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04476-02388,17.233,1.162,0.171,0.833,1.600,15.620
75,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04515-07228,27.901,1.360,0.219,0.895,1.933,18.933
76,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04518-07607,16.823,1.618,0.287,0.875,2.429,15.089
77,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04568-01369,94.372,1.112,0.152,0.684,1.574,35.303
78,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04597-01453,0.410,1.692,0.000,1.692,1.692,2.562
79,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04601-06252,0.821,0.971,0.042,0.941,1.000,3.843
80,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04604-06254,1.231,1.131,0.159,0.947,1.231,4.905
81,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04614-07138,27.081,1.547,0.288,1.000,2.118,18.933
82,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04648-05708,87.397,1.885,0.309,1.211,2.800,34.397
83,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04667-01122,26.260,1.567,0.263,1.167,2.188,19.463
84,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04844-06426,63.188,1.291,0.215,0.821,1.844,29.272
85,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04872-02410,8.617,1.739,0.321,1.250,2.333,10.715
86,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04915-02847,34.877,1.758,0.310,1.150,2.524,21.806
87,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04934-07936,70.574,1.197,0.168,0.778,1.604,31.459
88,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04944-05605,22.567,1.283,0.398,0.786,2.750,17.276
89,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:04976-07535,8.617,1.901,0.202,1.417,2.273,11.996
90,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05016-04174,34.466,1.113,0.120,0.844,1.560,21.275
91,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05051-04836,95.193,1.647,0.325,0.889,2.778,36.584
92,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05094-04597,71.805,1.319,0.189,0.867,2.030,31.835
93,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05189-06781,0.821,1.485,0.021,1.471,1.500,3.624
94,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05190-06778,0.410,1.211,0.000,1.211,1.211,2.562
95,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05192-06777,0.410,1.053,0.000,1.053,1.053,2.562
96,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05192-06786,0.410,1.294,0.000,1.294,1.294,2.562
97,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05193-06783,0.821,1.437,0.246,1.263,1.611,3.624
98,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05195-06780,0.821,1.332,0.097,1.263,1.400,3.624
99,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05195-06785,0.821,1.320,0.154,1.211,1.429,3.843
100,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05197-06783,0.410,1.125,0.000,1.125,1.125,2.562
101,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05194-06546,91.910,1.845,0.250,1.167,2.667,36.364
102,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05219-05973,0.410,1.750,0.000,1.750,1.750,2.562
103,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05221-05971,0.410,1.286,0.000,1.286,1.286,2.562
104,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05220-05969,3.693,1.326,0.225,1.059,1.667,7.622
105,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05254-03088,11.078,1.602,0.251,1.037,2.083,12.372
106,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05309-03050,23.388,1.750,0.221,1.238,2.214,18.337
107,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05348-04306,0.410,1.500,0.000,1.500,1.500,2.562
108,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05345-08024,25.439,1.878,0.399,1.045,2.720,18.557
109,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05346-06569,103.809,1.340,0.207,0.812,1.966,38.771
110,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05369-05279,16.002,1.176,0.127,0.917,1.417,15.089
111,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05374-03192,54.161,1.227,0.231,0.659,2.091,27.836
112,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05386-03325,25.850,2.038,0.491,1.000,3.455,18.182
113,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05384-07273,57.854,1.692,0.222,1.263,2.471,29.272
114,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05388-02425,20.105,1.826,0.260,1.312,2.400,17.276
115,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05472-06008,26.670,1.118,0.134,0.852,1.417,19.994
116,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05481-01607,60.316,0.901,0.108,0.591,1.220,28.742
117,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05510-04595,0.410,1.286,0.000,1.286,1.286,2.562
118,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05555-05196,13.951,2.259,0.281,1.667,2.786,13.277
119,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05589-08507,37.749,1.499,0.175,1.143,1.846,22.181
120,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05606-03725,5.744,1.781,0.191,1.500,2.154,9.434
121,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05632-06869,26.670,1.551,0.255,0.957,2.214,19.088
122,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05631-05423,102.168,1.364,0.218,0.783,2.000,37.865
123,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05738-05769,30.363,1.105,0.296,0.629,1.846,26.335
124,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05747-05761,18.054,1.258,0.306,0.778,1.846,15.995
125,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05755-01762,24.208,1.386,0.237,0.864,2.091,18.557
126,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05767-02286,12.720,1.784,0.244,1.333,2.286,14.183
127,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05772-04553,47.596,1.259,0.141,1.000,1.639,25.804
128,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05775-06184,26.670,1.533,0.209,1.000,2.000,19.619
129,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05784-06072,11.078,1.168,0.125,0.964,1.429,12.902
130,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05835-03856,0.410,0.690,0.000,0.690,0.690,2.562
131,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05837-03859,8.206,1.009,0.122,0.821,1.240,12.902
132,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05879-01988,26.670,1.285,0.325,0.762,2.417,18.933
133,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05929-05594,20.926,1.022,0.183,0.694,1.444,16.901
134,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05936-00876,28.312,2.343,0.351,1.706,3.000,19.619
135,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05944-07413,0.410,1.227,0.000,1.227,1.227,2.562
136,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05943-07417,2.462,1.256,0.149,1.083,1.450,6.716
137,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05990-02686,51.289,1.348,0.189,0.900,1.964,26.555
138,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:05987-06666,180.127,1.145,0.210,0.658,1.623,50.237
139,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06025-08677,16.002,2.041,0.284,1.429,2.692,15.089
140,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06043-05026,16.413,2.011,0.335,1.333,2.714,15.089
141,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06088-02349,70.574,1.561,0.502,0.585,2.732,30.773
142,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06112-01279,16.823,1.726,0.238,1.316,2.222,14.714
143,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06119-01467,23.388,1.891,0.323,1.238,2.688,18.713
144,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06128-03988,60.726,2.058,0.430,1.267,3.263,28.742
145,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06137-05374,4.513,1.649,0.092,1.455,1.818,7.092
146,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06141-00912,23.798,2.343,0.483,1.455,3.857,17.276
147,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06175-06309,36.518,1.302,0.172,0.920,1.708,22.556
148,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06193-07061,7.796,1.288,0.183,1.000,1.600,12.372
149,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06208-09718,0.821,1.170,0.029,1.150,1.190,3.843
150,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06210-09719,0.410,1.300,0.000,1.300,1.300,2.562
151,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06216-03059,16.413,1.857,0.341,1.333,3.000,14.559
152,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06212-08294,132.941,1.105,0.144,0.677,1.441,43.831
153,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06221-10245,4.924,2.374,0.183,2.143,2.667,8.528
154,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06221-00867,24.619,1.576,0.301,0.765,2.200,17.651
155,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06229-09587,14.361,1.462,0.221,1.000,1.917,13.433
156,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06293-03568,21.747,1.704,0.365,0.923,2.692,17.432
157,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06306-05151,6.565,1.919,0.305,1.333,2.400,11.246
158,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06355-06417,5.744,1.455,0.237,1.056,2.000,8.528
159,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06384-03382,66.881,1.103,0.360,0.607,2.429,30.554
160,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06407-08752,58.675,2.359,0.310,1.583,3.375,28.742
161,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06445-00794,24.619,2.391,0.507,1.375,3.786,17.807
162,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06484-01778,8.206,0.875,0.122,0.606,1.074,11.246
163,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06553-04776,15.182,1.433,0.212,1.091,1.824,15.245
164,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06569-05779,34.056,1.935,0.311,1.333,2.857,21.650
165,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06597-03710,0.410,2.000,0.000,2.000,2.000,2.562
166,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06595-04542,2.462,2.351,0.349,2.000,3.000,7.092
167,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06599-04534,49.648,1.168,0.385,0.519,2.375,25.649
168,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06609-03182,46.776,0.866,0.169,0.643,1.636,26.024
169,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06621-09490,0.410,1.889,0.000,1.889,1.889,2.562
170,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06623-09490,0.821,1.938,0.088,1.875,2.000,3.843
171,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06625-09492,0.821,1.833,0.236,1.667,2.000,3.843
172,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06625-09488,6.155,1.859,0.344,1.182,2.375,15.400
173,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06628-09491,0.410,2.000,0.000,2.000,2.000,2.562
174,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06631-02213,29.953,1.542,0.433,0.861,2.491,19.838
175,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06662-02704,0.410,1.692,0.000,1.692,1.692,2.562
176,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06691-01313,33.235,1.840,0.599,1.200,4.333,22.556
177,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06697-01966,20.926,1.116,0.099,0.885,1.350,17.276
178,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06747-04605,32.825,1.301,0.164,0.962,1.857,21.275
179,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06762-05410,8.617,2.225,0.296,1.571,2.769,10.715
180,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06794-05399,23.388,0.729,0.101,0.548,1.025,17.276
181,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06829-03681,21.336,1.724,0.268,1.222,2.267,17.276
182,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06845-05297,0.410,0.926,0.000,0.926,0.926,2.562
183,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06844-05293,14.771,1.004,0.111,0.767,1.240,15.620
184,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06842-08305,52.520,1.629,0.282,1.000,2.545,27.461
185,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06917-02151,5.744,1.677,0.202,1.467,2.077,8.528
186,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06943-01091,45.955,1.381,0.271,0.722,2.020,24.743
187,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06953-01458,28.312,0.876,0.085,0.617,1.024,20.369
188,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07009-06318,44.724,1.605,0.231,1.087,2.125,25.118
189,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07021-07725,25.029,1.812,0.310,1.235,2.867,18.557
190,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07036-09222,11.899,0.960,0.221,0.636,1.615,13.433
191,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07050-07266,0.410,1.318,0.000,1.318,1.318,2.562
192,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07050-07262,18.464,1.527,0.177,1.273,2.125,17.276
193,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07053-07265,0.410,1.412,0.000,1.412,1.412,2.562
194,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07069-07482,32.415,2.100,0.362,1.462,3.333,20.900
195,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07079-03864,41.031,1.708,0.245,1.263,2.500,22.931
196,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07107-02403,52.930,1.103,0.177,0.697,1.667,29.803
197,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07165-03732,0.410,1.857,0.000,1.857,1.857,2.562
198,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07176-08260,0.410,2.625,0.000,2.625,2.625,2.562
199,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07199-02409,51.289,1.301,0.209,0.824,1.833,26.024
200,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07248-06244,58.264,1.473,0.168,1.087,2.062,34.333
201,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07260-03970,67.291,1.764,0.435,1.059,3.231,30.554
202,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07267-02044,29.543,1.497,0.254,0.970,2.182,19.683
203,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07365-04137,19.695,1.220,0.383,0.730,2.077,15.620
204,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07371-07273,22.157,1.103,0.095,0.889,1.318,17.807
205,slice0001_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07449-04589,3.693,1.541,0.314,1.091,2.167,6.716
