 ,Label,Area,Mean,StdDev,Min,Max,Perim.
2612,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03887-08883,15.592,3.243,0.762,1.562,4.636,14.559
2613,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03917-04539,0.410,2.455,0.000,2.455,2.455,2.562
2614,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03915-05542,14.361,1.869,0.243,1.500,2.444,13.808
2615,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03922-04539,2.052,2.190,0.222,2.071,2.583,5.435
2616,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03927-06231,11.899,2.409,0.445,1.613,3.455,12.372
2617,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03938-04279,0.410,2.286,0.000,2.286,2.286,2.562
2618,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03936-09937,12.309,2.594,0.461,1.600,3.500,12.902
2619,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03937-04274,20.105,1.885,0.310,1.294,2.600,18.182
2620,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03959-03816,25.439,2.276,0.502,1.357,3.429,18.182
2621,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03962-04798,78.780,2.518,0.587,1.368,4.150,34.552
2622,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:03971-06876,33.646,2.915,0.911,1.136,4.923,21.120
2623,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04007-04333,75.498,2.529,0.763,1.091,4.310,32.210
2624,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04018-04395,13.540,2.784,0.552,1.400,4.286,12.902
2625,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04027-07221,9.437,1.732,0.310,1.263,2.278,11.621
2626,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04026-04128,32.825,2.038,0.673,1.162,4.000,21.275
2627,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04047-07362,35.287,2.872,0.478,1.818,4.100,22.181
2628,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04052-10532,4.103,3.039,0.618,1.909,3.875,6.716
2629,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04064-03773,3.693,2.681,0.271,2.357,3.182,7.247
2630,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04081-03878,3.693,2.034,0.366,1.500,2.667,6.716
2631,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04083-07136,18.874,2.840,0.784,1.706,4.867,15.995
2632,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04084-08301,27.081,2.632,0.708,1.588,4.316,18.713
2633,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04105-05864,1.641,2.425,0.299,2.000,2.700,4.529
2634,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04104-07336,43.493,2.222,0.427,1.214,3.647,24.898
2635,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04113-04656,19.285,1.449,0.222,1.000,2.111,15.995
2636,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04123-06455,0.410,1.500,0.000,1.500,1.500,2.562
2637,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04131-04452,11.899,1.996,0.450,1.179,2.880,12.527
2638,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04135-03657,16.823,2.905,0.598,2.000,5.000,15.089
2639,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04129-06460,92.320,2.144,0.712,0.722,4.429,38.551
2640,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04147-07322,0.410,1.091,0.000,1.091,1.091,2.562
2641,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04149-05523,47.596,2.371,0.409,1.417,3.364,26.180
2642,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04157-07332,108.733,1.885,0.387,1.120,3.250,46.173
2643,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04187-07399,26.260,1.629,0.257,1.077,2.273,19.088
2644,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04205-03565,26.260,2.255,0.341,1.692,3.364,18.182
2645,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04254-05246,2.872,2.248,0.354,1.714,2.667,6.716
2646,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04264-06999,16.413,1.771,0.256,1.156,2.286,14.183
2647,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04269-04507,3.283,1.827,0.315,1.429,2.500,6.716
2648,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04266-05212,48.007,3.378,0.985,1.667,5.421,26.024
2649,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04282-09149,25.439,2.863,0.575,1.769,4.625,18.182
2650,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04297-05318,7.796,2.139,0.265,1.750,2.750,9.809
2651,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04303-07600,0.410,2.571,0.000,2.571,2.571,2.562
2652,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04309-05814,0.410,2.143,0.000,2.143,2.143,2.562
2653,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04311-05817,6.975,1.642,0.208,1.333,2.125,9.809
2654,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04312-04094,18.054,1.481,0.297,1.042,2.417,29.053
2655,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04319-04094,12.309,1.520,0.283,1.120,2.364,17.432
2656,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04328-07617,5.334,2.121,0.484,1.308,2.778,7.622
2657,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04331-06382,0.821,1.679,0.051,1.643,1.714,3.843
2658,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04333-07622,0.821,2.188,0.088,2.125,2.250,3.843
2659,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04334-07616,1.641,2.167,0.143,2.000,2.333,5.124
2660,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04330-06375,24.619,1.577,0.278,1.048,2.308,29.583
2661,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04336-07191,45.134,2.096,0.662,1.304,4.636,26.710
2662,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04355-05562,29.132,1.507,0.295,0.944,2.143,19.088
2663,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04372-08320,68.522,2.172,0.788,1.000,4.041,36.364
2664,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04379-07690,28.312,2.161,0.394,1.429,3.200,20.524
2665,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04380-08331,7.796,2.185,0.405,1.375,3.000,11.621
2666,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04385-08324,6.975,2.295,0.420,1.364,3.111,9.809
2667,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04395-04594,10.668,2.569,0.293,1.909,3.111,11.996
2668,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04397-07637,51.699,2.403,0.572,1.391,3.917,26.555
2669,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04405-08676,20.105,2.796,0.595,1.800,4.250,16.370
2670,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04404-07496,70.163,2.183,1.051,0.964,5.455,33.866
2671,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04404-08615,125.145,2.146,0.481,1.087,3.615,42.925
2672,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04413-05848,12.309,1.951,0.234,1.524,2.389,13.058
2673,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04422-05269,0.821,1.595,0.023,1.579,1.611,3.843
2674,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04420-05274,12.309,1.487,0.212,1.120,2.000,18.337
2675,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04426-05266,4.103,1.585,0.276,1.250,2.059,7.622
2676,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04425-05283,11.489,1.719,0.267,1.348,2.333,21.961
2677,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04429-05557,25.850,2.624,0.501,1.667,3.909,18.557
2678,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04435-05279,0.821,1.381,0.067,1.333,1.429,3.843
2679,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04433-05278,13.951,1.430,0.273,0.867,2.056,20.524
2680,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04437-10880,2.052,3.017,0.453,2.444,3.500,4.905
2681,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04465-02968,51.699,2.881,0.606,1.647,4.632,26.555
2682,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04470-06150,0.410,2.455,0.000,2.455,2.455,2.562
2683,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04468-06148,25.850,1.906,0.417,1.222,3.375,26.180
2684,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04491-03520,17.233,2.651,0.547,1.636,3.667,15.089
2685,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04499-04532,32.825,1.985,0.485,1.324,3.667,21.806
2686,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04497-02912,75.087,1.925,0.463,0.963,3.440,32.055
2687,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04510-05497,7.386,2.470,0.462,1.889,3.500,9.809
2688,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04520-06888,34.466,2.286,0.632,1.182,3.561,22.181
2689,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04535-08084,2.052,1.498,0.157,1.250,1.647,4.905
2690,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04537-04476,2.872,2.462,0.306,1.875,2.750,6.341
2691,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04535-04887,23.388,2.069,0.349,1.421,2.846,18.182
2692,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04538-08083,0.410,1.526,0.000,1.526,1.526,2.562
2693,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04533-05468,87.807,1.790,0.775,0.654,4.571,49.642
2694,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04541-05862,0.410,1.357,0.000,1.357,1.357,2.562
2695,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04545-08498,4.103,1.979,0.231,1.636,2.250,8.528
2696,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04548-07595,0.821,2.143,0.000,2.143,2.143,3.843
2697,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04551-05870,0.410,2.333,0.000,2.333,2.333,2.562
2698,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04546-04470,113.657,2.300,0.823,0.781,5.111,41.269
2699,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04549-05863,37.749,1.833,0.539,0.889,3.375,43.767
2700,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04561-07608,6.155,2.603,0.787,1.222,4.000,9.809
2701,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04560-07598,36.518,2.478,0.634,1.467,4.889,23.087
2702,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04571-05672,3.283,2.143,0.233,1.789,2.417,5.811
2703,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04574-04341,19.285,2.744,0.484,1.526,3.867,15.840
2704,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04581-07596,11.899,2.852,0.671,1.833,4.500,15.995
2705,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04586-06917,0.821,1.391,0.317,1.167,1.615,3.624
2706,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04594-03626,25.439,1.373,0.231,1.034,2.048,19.463
2707,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04616-05846,0.821,1.950,0.306,1.733,2.167,3.843
2708,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04619-05835,1.231,1.315,0.257,1.050,1.562,3.624
2709,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04622-05839,0.410,0.913,0.000,0.913,0.913,2.562
2710,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04630-05989,0.410,1.227,0.000,1.227,1.227,2.562
2711,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04632-05991,0.410,1.000,0.000,1.000,1.000,2.562
2712,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04639-02788,25.029,3.063,0.667,1.625,4.571,18.713
2713,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04652-08443,29.953,2.184,0.465,1.094,3.125,20.369
2714,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04670-08338,1.641,2.153,0.134,2.000,2.300,5.124
2715,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04683-04729,6.975,2.303,0.326,1.632,2.800,8.903
2716,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04685-04035,43.493,2.915,0.491,1.812,4.182,24.743
2717,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04690-05312,52.520,2.253,0.408,1.308,3.462,27.150
2718,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04717-05521,31.184,3.160,0.536,2.000,4.455,20.744
2719,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04723-06932,45.134,2.846,0.578,1.667,4.176,25.118
2720,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04738-06958,33.235,2.667,0.484,1.632,3.846,20.744
2721,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04752-11692,37.749,3.544,1.205,1.444,6.625,22.025
2722,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04756-06617,9.437,2.407,0.534,1.500,3.333,11.090
2723,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04770-03248,22.157,3.957,1.112,1.786,6.615,17.276
2724,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04803-05195,10.668,2.967,0.603,1.625,4.400,11.466
2725,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04813-08174,12.309,1.292,0.130,0.966,1.522,13.963
2726,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04812-03645,39.390,2.361,0.704,1.235,4.333,24.212
2727,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04819-00651,12.720,2.532,0.709,1.688,4.800,13.277
2728,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04822-03638,0.410,2.417,0.000,2.417,2.417,2.562
2729,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04823-03627,1.231,2.384,0.411,2.000,2.818,5.124
2730,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04826-02560,6.565,2.607,0.374,1.923,3.222,12.682
2731,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04830-02564,0.821,2.432,0.096,2.364,2.500,3.843
2732,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04833-11071,90.269,1.948,0.636,0.943,4.000,39.393
2733,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04855-06402,31.184,2.034,0.348,1.154,2.895,20.369
2734,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04872-03558,6.155,2.671,0.369,2.385,3.889,8.903
2735,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04873-04692,92.320,1.734,0.462,0.939,3.625,35.989
2736,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04888-02313,20.105,2.336,0.517,1.500,3.625,16.370
2737,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04908-04159,10.668,2.373,0.328,1.800,3.083,11.090
2738,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04917-07118,0.410,1.458,0.000,1.458,1.458,2.562
2739,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04910-07121,74.677,1.528,0.410,0.949,3.417,34.552
2740,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04918-03895,26.670,2.962,0.888,1.474,4.958,19.463
2741,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04940-03362,35.697,2.247,0.367,1.346,3.143,22.181
2742,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04972-03907,21.336,2.183,0.393,1.471,3.538,16.901
2743,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04978-00652,169.870,2.243,0.455,1.200,4.000,58.545
2744,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04989-02065,49.238,2.620,0.441,1.474,3.842,26.024
2745,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:04997-02726,2.872,2.270,0.289,1.882,2.571,5.435
2746,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05006-11131,1.231,2.602,0.344,2.231,2.909,3.624
2747,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05014-11159,7.386,1.943,0.291,1.474,2.571,10.715
2748,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05018-10097,19.695,2.808,0.387,1.882,3.615,17.807
2749,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05019-10183,35.287,2.671,0.425,1.875,4.077,22.336
2750,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05030-10318,22.567,1.823,0.318,1.211,2.500,22.556
2751,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05035-04922,67.291,2.360,0.752,1.250,5.250,30.554
2752,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05038-06446,20.926,2.990,0.616,1.750,4.214,16.746
2753,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05052-10102,8.206,2.222,0.383,1.385,2.833,10.715
2754,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05079-07019,30.363,2.789,0.442,2.000,4.167,19.994
2755,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05083-07119,4.513,1.654,0.260,1.292,2.091,7.622
2756,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05087-08708,20.516,1.999,0.301,1.429,2.800,16.370
2757,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05100-09982,24.208,3.083,0.581,2.000,4.400,18.182
2758,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05113-09970,4.103,2.380,0.394,1.846,3.143,7.092
2759,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05128-07792,0.410,2.500,0.000,2.500,2.500,2.562
2760,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05130-07793,0.410,1.846,0.000,1.846,1.846,2.562
2761,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05131-07798,1.641,1.703,0.211,1.500,2.000,4.529
2762,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05134-07848,30.773,3.032,0.732,1.478,5.056,20.900
2763,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05140-06714,22.567,3.114,0.991,1.474,5.238,16.746
2764,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05140-09677,15.182,2.347,0.445,1.444,3.286,15.245
2765,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05140-07925,37.338,2.232,0.640,1.000,3.562,23.087
2766,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05150-09894,2.052,2.619,0.204,2.429,2.833,4.905
2767,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05152-07269,7.386,2.540,0.338,1.889,3.062,9.809
2768,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05153-00597,8.617,1.884,0.308,1.389,2.571,13.433
2769,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05173-10014,20.516,2.065,0.641,1.138,3.900,16.746
2770,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05188-07541,1.231,1.939,0.105,1.818,2.000,3.624
2771,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05191-07544,2.872,2.221,0.407,1.818,2.750,6.716
2772,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05189-04356,48.827,1.706,0.294,1.120,2.652,26.930
2773,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05201-04134,0.410,2.600,0.000,2.600,2.600,2.562
2774,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05196-07149,38.159,1.662,0.270,1.115,2.333,23.462
2775,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05196-08782,68.522,2.337,0.332,1.481,3.375,31.304
2776,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05208-10429,13.130,2.437,0.506,1.455,3.750,13.808
2777,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05213-02107,0.410,1.588,0.000,1.588,1.588,2.562
2778,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05210-06802,103.399,1.681,0.520,0.829,3.273,51.984
2779,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05217-09657,7.386,2.042,0.399,1.462,2.750,9.279
2780,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05216-04104,21.336,2.129,0.405,1.400,3.333,17.432
2781,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05219-08476,4.103,1.627,0.151,1.333,1.850,6.716
2782,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05216-06717,39.800,1.726,0.640,0.827,3.333,23.837
2783,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05248-06207,11.078,2.261,0.303,1.750,3.167,12.747
2784,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05250-09300,0.410,2.444,0.000,2.444,2.444,2.562
2785,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05246-08473,32.415,2.973,0.874,1.600,5.455,20.900
2786,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05248-09296,20.516,1.977,0.391,1.143,2.867,17.807
2787,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05248-08189,96.013,1.638,0.558,0.923,4.375,37.115
2788,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05270-04795,0.410,3.000,0.000,3.000,3.000,2.562
2789,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05271-04790,2.052,1.861,0.254,1.556,2.125,5.811
2790,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05271-04793,3.283,1.740,0.219,1.333,2.000,8.528
2791,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05266-09471,51.699,2.395,0.812,0.879,3.969,26.024
2792,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05270-05658,60.726,2.514,0.582,1.429,4.038,28.586
2793,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05278-10456,16.002,2.502,0.397,1.750,3.375,14.714
2794,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05294-04896,4.513,2.949,0.417,2.455,3.857,7.247
2795,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05302-02320,20.926,2.238,0.514,1.364,3.875,17.651
2796,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05318-08029,5.334,2.187,0.281,1.722,2.846,7.622
2797,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05318-05864,32.004,2.179,0.491,1.219,3.324,21.275
2798,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05322-06878,14.771,1.810,0.297,1.308,2.476,15.245
2799,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05326-06877,4.513,1.640,0.321,1.241,2.273,7.622
2800,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05328-10339,1.231,2.010,0.569,1.412,2.545,3.624
2801,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05347-02247,24.208,2.786,0.698,1.500,4.125,18.713
2802,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05348-05330,42.673,2.450,0.662,1.200,3.920,24.523
2803,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05362-00671,52.110,2.299,1.014,0.909,5.429,28.367
2804,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05382-10971,6.565,2.290,0.297,1.889,3.000,9.809
2805,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05385-08539,34.056,2.635,0.363,1.778,3.714,21.806
2806,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05393-09923,36.518,2.897,0.562,1.947,4.632,22.025
2807,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05396-08273,43.903,2.439,0.531,1.312,3.613,24.212
2808,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05396-09345,49.648,2.290,0.690,1.071,4.333,29.272
2809,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05404-07915,65.650,1.736,0.636,0.765,3.533,30.929
2810,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05413-08391,0.410,2.636,0.000,2.636,2.636,2.562
2811,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05413-04832,11.489,2.345,0.377,1.750,3.083,11.996
2812,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05419-07207,3.693,2.145,0.364,1.538,2.556,6.341
2813,slice0003_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05419-08409,43.083,2.345,0.517,1.158,3.538,23.837
